Table	CompID	Hero	Role	Win Rate %	Games Played
2	884	E.T.C.	Tank		
2	884	E.T.C.	Tank		
2	884	E.T.C.	Ranged Assassin		
1	884	E.T.C.		42.8	103
2	885	E.T.C.	Support		
2	885	E.T.C.	Tank		
2	885	E.T.C.	Ranged Assassin		
2	885	E.T.C.	Ranged Assassin		
2	885	E.T.C.	Ranged Assassin		
1	885	E.T.C.		42.55	545
2	886	E.T.C.	Support		
2	886	E.T.C.	Tank		
2	886	E.T.C.	Healer		
2	886	E.T.C.	Ranged Assassin		
2	886	E.T.C.	Ranged Assassin		
1	886	E.T.C.		42.39	2637
2	887	E.T.C.	Support		
2	887	E.T.C.	Melee Assassin		
2	887	E.T.C.	Melee Assassin		
2	887	E.T.C.	Tank		
2	887	E.T.C.	Healer		
1	887	E.T.C.		42.21	163
2	888	E.T.C.	Support		
2	888	E.T.C.	Tank		
2	888	E.T.C.	Bruiser		
2	888	E.T.C.	Bruiser		
2	888	E.T.C.	Healer		
1	888	E.T.C.		41.27	145
2	889	E.T.C.	Tank		
2	889	E.T.C.	Ranged Assassin		
2	889	E.T.C.	Ranged Assassin		
2	889	E.T.C.	Ranged Assassin		
2	889	E.T.C.	Ranged Assassin		
1	889	E.T.C.		41.09	1200
2	890	E.T.C.	Support		
2	890	E.T.C.	Tank		
2	890	E.T.C.	Tank		
2	890	E.T.C.	Healer		
2	890	E.T.C.	Ranged Assassin		
1	890	E.T.C.		37.29	451
2	891	Falstad	Tank		
2	891	Falstad	Bruiser		
2	891	Falstad	Healer		
2	891	Falstad	Ranged Assassin		
2	891	Falstad	Ranged Assassin		
1	891	Falstad		55.71	7908
2	892	Falstad	Tank		
2	892	Falstad	Tank		
2	892	Falstad	Bruiser		
2	892	Falstad	Ranged Assassin		
2	892	Falstad	Ranged Assassin		
1	892	Falstad		54.96	270
2	893	Falstad	Support		
2	893	Falstad	Melee Assassin		
2	893	Falstad	Tank		
2	893	Falstad	Bruiser		
2	893	Falstad	Ranged Assassin		
1	893	Falstad		54.93	150
2	894	Falstad	Melee Assassin		
2	894	Falstad	Bruiser		
2	894	Falstad	Bruiser		
2	894	Falstad	Ranged Assassin		
2	894	Falstad	Ranged Assassin		
1	894	Falstad		54.72	1004
2	895	Falstad	Tank		
2	895	Falstad	Bruiser		
2	895	Falstad	Bruiser		
2	895	Falstad	Ranged Assassin		
2	895	Falstad	Ranged Assassin		
1	895	Falstad		54.51	723
2	896	Falstad	Bruiser		
2	896	Falstad	Bruiser		
2	896	Falstad	Bruiser		
2	896	Falstad	Healer		
2	896	Falstad	Ranged Assassin		
1	896	Falstad		53.83	136
2	897	Falstad	Melee Assassin		
2	897	Falstad	Tank		
2	897	Falstad	Bruiser		
2	897	Falstad	Healer		
2	897	Falstad	Ranged Assassin		
1	897	Falstad		53.69	1676
2	898	Falstad	Melee Assassin		
2	898	Falstad	Tank		
2	898	Falstad	Tank		
2	898	Falstad	Ranged Assassin		
2	898	Falstad	Ranged Assassin		
1	898	Falstad		53.23	309
2	899	Falstad	Melee Assassin		
2	899	Falstad	Tank		
2	899	Falstad	Bruiser		
2	899	Falstad	Ranged Assassin		
2	899	Falstad	Ranged Assassin		
1	899	Falstad		53.21	1611
2	900	Falstad	Melee Assassin		
2	900	Falstad	Melee Assassin		
2	900	Falstad	Melee Assassin		
2	900	Falstad	Ranged Assassin		
2	900	Falstad	Ranged Assassin		
1	900	Falstad		53.21	168
2	901	Falstad	Melee Assassin		
2	901	Falstad	Melee Assassin		
2	901	Falstad	Bruiser		
2	901	Falstad	Ranged Assassin		
2	901	Falstad	Ranged Assassin		
1	901	Falstad		52.69	886
2	902	Falstad	Melee Assassin		
2	902	Falstad	Bruiser		
2	902	Falstad	Bruiser		
2	902	Falstad	Healer		
2	902	Falstad	Ranged Assassin		
1	902	Falstad		52.65	646
2	903	Falstad	Bruiser		
2	903	Falstad	Bruiser		
2	903	Falstad	Healer		
2	903	Falstad	Ranged Assassin		
2	903	Falstad	Ranged Assassin		
1	903	Falstad		52.35	2711
2	904	Falstad	Support		
2	904	Falstad	Melee Assassin		
2	904	Falstad	Melee Assassin		
2	904	Falstad	Healer		
2	904	Falstad	Ranged Assassin		
1	904	Falstad		52.34	218
2	905	Falstad	Melee Assassin		
2	905	Falstad	Melee Assassin		
2	905	Falstad	Healer		
2	905	Falstad	Ranged Assassin		
2	905	Falstad	Ranged Assassin		
1	905	Falstad		52.21	1583
2	906	Falstad	Tank		
2	906	Falstad	Tank		
2	906	Falstad	Ranged Assassin		
2	906	Falstad	Ranged Assassin		
2	906	Falstad	Ranged Assassin		
1	906	Falstad		52.19	406
2	907	Falstad	Tank		
2	907	Falstad	Bruiser		
2	907	Falstad	Bruiser		
2	907	Falstad	Healer		
2	907	Falstad	Ranged Assassin		
1	907	Falstad		52.18	637
2	908	Falstad	Tank		
2	908	Falstad	Bruiser		
2	908	Falstad	Ranged Assassin		
2	908	Falstad	Ranged Assassin		
2	908	Falstad	Ranged Assassin		
1	908	Falstad		52.06	2086
2	909	Falstad	Bruiser		
2	909	Falstad	Bruiser		
2	909	Falstad	Bruiser		
2	909	Falstad	Ranged Assassin		
2	909	Falstad	Ranged Assassin		
1	909	Falstad		51.68	220
2	910	Falstad	Melee Assassin		
2	910	Falstad	Bruiser		
2	910	Falstad	Healer		
2	910	Falstad	Ranged Assassin		
2	910	Falstad	Ranged Assassin		
1	910	Falstad		51.52	5338
2	911	Falstad	Support		
2	911	Falstad	Bruiser		
2	911	Falstad	Bruiser		
2	911	Falstad	Ranged Assassin		
2	911	Falstad	Ranged Assassin		
1	911	Falstad		51.52	303
2	912	Falstad	Bruiser		
2	912	Falstad	Bruiser		
2	912	Falstad	Ranged Assassin		
2	912	Falstad	Ranged Assassin		
2	912	Falstad	Ranged Assassin		
1	912	Falstad		51.5	1395
2	913	Falstad	Support		
2	913	Falstad	Tank		
2	913	Falstad	Bruiser		
2	913	Falstad	Ranged Assassin		
2	913	Falstad	Ranged Assassin		
1	913	Falstad		51.3	452
2	914	Falstad	Melee Assassin		
2	914	Falstad	Melee Assassin		
2	914	Falstad	Ranged Assassin		
2	914	Falstad	Ranged Assassin		
2	914	Falstad	Ranged Assassin		
1	914	Falstad		51.1	948
2	915	Falstad	Tank		
2	915	Falstad	Tank		
2	915	Falstad	Healer		
2	915	Falstad	Ranged Assassin		
2	915	Falstad	Ranged Assassin		
1	915	Falstad		50.89	953
2	916	Falstad	Support		
2	916	Falstad	Bruiser		
2	916	Falstad	Bruiser		
2	916	Falstad	Healer		
2	916	Falstad	Ranged Assassin		
1	916	Falstad		50.67	401
2	917	Falstad	Support		
2	917	Falstad	Melee Assassin		
2	917	Falstad	Melee Assassin		
2	917	Falstad	Ranged Assassin		
2	917	Falstad	Ranged Assassin		
1	917	Falstad		50.6	183
2	918	Falstad	Melee Assassin		
2	918	Falstad	Melee Assassin		
2	918	Falstad	Tank		
2	918	Falstad	Ranged Assassin		
2	918	Falstad	Ranged Assassin		
1	918	Falstad		50.44	702
2	919	Falstad	Melee Assassin		
2	919	Falstad	Tank		
2	919	Falstad	Healer		
2	919	Falstad	Ranged Assassin		
2	919	Falstad	Ranged Assassin		
1	919	Falstad		50.41	5634
2	920	Falstad	Support		
2	920	Falstad	Melee Assassin		
2	920	Falstad	Bruiser		
2	920	Falstad	Healer		
2	920	Falstad	Ranged Assassin		
1	920	Falstad		50.4	823
2	921	Falstad	Melee Assassin		
2	921	Falstad	Bruiser		
2	921	Falstad	Ranged Assassin		
2	921	Falstad	Ranged Assassin		
2	921	Falstad	Ranged Assassin		
1	921	Falstad		50.38	2928
2	922	Falstad	Melee Assassin		
2	922	Falstad	Melee Assassin		
2	922	Falstad	Bruiser		
2	922	Falstad	Healer		
2	922	Falstad	Ranged Assassin		
1	922	Falstad		50.38	574
2	923	Falstad	Support		
2	923	Falstad	Melee Assassin		
2	923	Falstad	Bruiser		
2	923	Falstad	Ranged Assassin		
2	923	Falstad	Ranged Assassin		
1	923	Falstad		50.29	649
2	924	Falstad	Support		
2	924	Falstad	Melee Assassin		
2	924	Falstad	Tank		
2	924	Falstad	Ranged Assassin		
2	924	Falstad	Ranged Assassin		
1	924	Falstad		50	439
2	925	Falstad	Melee Assassin		
2	925	Falstad	Melee Assassin		
2	925	Falstad	Melee Assassin		
2	925	Falstad	Healer		
2	925	Falstad	Ranged Assassin		
1	925	Falstad		50	100
2	926	Falstad	Tank		
2	926	Falstad	Healer		
2	926	Falstad	Healer		
2	926	Falstad	Ranged Assassin		
2	926	Falstad	Ranged Assassin		
1	926	Falstad		49.37	111
2	927	Falstad	Melee Assassin		
2	927	Falstad	Healer		
2	927	Falstad	Ranged Assassin		
2	927	Falstad	Ranged Assassin		
2	927	Falstad	Ranged Assassin		
1	927	Falstad		49.21	7555
2	928	Falstad	Melee Assassin		
2	928	Falstad	Tank		
2	928	Falstad	Ranged Assassin		
2	928	Falstad	Ranged Assassin		
2	928	Falstad	Ranged Assassin		
1	928	Falstad		49.15	2056
2	929	Falstad	Support		
2	929	Falstad	Melee Assassin		
2	929	Falstad	Tank		
2	929	Falstad	Healer		
2	929	Falstad	Ranged Assassin		
1	929	Falstad		49.01	779
2	930	Falstad	Support		
2	930	Falstad	Melee Assassin		
2	930	Falstad	Ranged Assassin		
2	930	Falstad	Ranged Assassin		
2	930	Falstad	Ranged Assassin		
1	930	Falstad		48.92	1108
2	931	Falstad	Support		
2	931	Falstad	Melee Assassin		
2	931	Falstad	Healer		
2	931	Falstad	Ranged Assassin		
2	931	Falstad	Ranged Assassin		
1	931	Falstad		48.77	2170
2	932	Falstad	Bruiser		
2	932	Falstad	Healer		
2	932	Falstad	Ranged Assassin		
2	932	Falstad	Ranged Assassin		
2	932	Falstad	Ranged Assassin		
1	932	Falstad		48.57	8453
2	933	Falstad	Melee Assassin		
2	933	Falstad	Melee Assassin		
2	933	Falstad	Tank		
2	933	Falstad	Healer		
2	933	Falstad	Ranged Assassin		
1	933	Falstad		48.54	575
2	934	Falstad	Melee Assassin		
2	934	Falstad	Ranged Assassin		
2	934	Falstad	Ranged Assassin		
2	934	Falstad	Ranged Assassin		
2	934	Falstad	Ranged Assassin		
1	934	Falstad		48.23	3180
2	935	Falstad	Support		
2	935	Falstad	Tank		
2	935	Falstad	Bruiser		
2	935	Falstad	Healer		
2	935	Falstad	Ranged Assassin		
1	935	Falstad		48.07	803
2	936	Falstad	Support		
2	936	Falstad	Bruiser		
2	936	Falstad	Ranged Assassin		
2	936	Falstad	Ranged Assassin		
2	936	Falstad	Ranged Assassin		
1	936	Falstad		48.02	1195
2	937	Falstad	Tank		
2	937	Falstad	Healer		
2	937	Falstad	Ranged Assassin		
2	937	Falstad	Ranged Assassin		
2	937	Falstad	Ranged Assassin		
1	937	Falstad		47.69	8545
2	938	Falstad	Healer		
2	938	Falstad	Ranged Assassin		
2	938	Falstad	Ranged Assassin		
2	938	Falstad	Ranged Assassin		
2	938	Falstad	Ranged Assassin		
1	938	Falstad		47.58	1944
2	939	Falstad	Tank		
2	939	Falstad	Tank		
2	939	Falstad	Bruiser		
2	939	Falstad	Healer		
2	939	Falstad	Ranged Assassin		
1	939	Falstad		47.54	167
2	940	Falstad	Support		
2	940	Falstad	Healer		
2	940	Falstad	Ranged Assassin		
2	940	Falstad	Ranged Assassin		
2	940	Falstad	Ranged Assassin		
1	940	Falstad		47.28	938
2	941	Falstad	Support		
2	941	Falstad	Bruiser		
2	941	Falstad	Healer		
2	941	Falstad	Ranged Assassin		
2	941	Falstad	Ranged Assassin		
1	941	Falstad		47.02	2553
2	942	Falstad	Support		
2	942	Falstad	Tank		
2	942	Falstad	Ranged Assassin		
2	942	Falstad	Ranged Assassin		
2	942	Falstad	Ranged Assassin		
1	942	Falstad		46.7	750
2	943	Falstad	Bruiser		
2	943	Falstad	Ranged Assassin		
2	943	Falstad	Ranged Assassin		
2	943	Falstad	Ranged Assassin		
2	943	Falstad	Ranged Assassin		
1	943	Falstad		46.26	3175
2	944	Falstad	Tank		
2	944	Falstad	Ranged Assassin		
2	944	Falstad	Ranged Assassin		
2	944	Falstad	Ranged Assassin		
2	944	Falstad	Ranged Assassin		
1	944	Falstad		45.88	2300
2	945	Falstad	Melee Assassin		
2	945	Falstad	Tank		
2	945	Falstad	Tank		
2	945	Falstad	Healer		
2	945	Falstad	Ranged Assassin		
1	945	Falstad		44.97	215
2	946	Falstad	Support		
2	946	Falstad	Tank		
2	946	Falstad	Healer		
2	946	Falstad	Ranged Assassin		
2	946	Falstad	Ranged Assassin		
1	946	Falstad		44.93	2384
2	947	Fenix	Support		
2	947	Fenix	Melee Assassin		
2	947	Fenix	Melee Assassin		
2	947	Fenix	Ranged Assassin		
2	947	Fenix	Ranged Assassin		
1	947	Fenix		64.6	113
2	948	Fenix	Bruiser		
2	948	Fenix	Bruiser		
2	948	Fenix	Bruiser		
2	948	Fenix	Ranged Assassin		
2	948	Fenix	Ranged Assassin		
1	948	Fenix		62.13	116
2	949	Fenix	Tank		
2	949	Fenix	Bruiser		
2	949	Fenix	Bruiser		
2	949	Fenix	Ranged Assassin		
2	949	Fenix	Ranged Assassin		
1	949	Fenix		60.99	409
2	950	Fenix	Melee Assassin		
2	950	Fenix	Bruiser		
2	950	Fenix	Bruiser		
2	950	Fenix	Ranged Assassin		
2	950	Fenix	Ranged Assassin		
1	950	Fenix		59.27	530
2	951	Fenix	Tank		
2	951	Fenix	Tank		
2	951	Fenix	Bruiser		
2	951	Fenix	Ranged Assassin		
2	951	Fenix	Ranged Assassin		
1	951	Fenix		58.28	130
2	952	Fenix	Bruiser		
2	952	Fenix	Bruiser		
2	952	Fenix	Ranged Assassin		
2	952	Fenix	Ranged Assassin		
2	952	Fenix	Ranged Assassin		
1	952	Fenix		57.97	738
2	953	Fenix	Support		
2	953	Fenix	Tank		
2	953	Fenix	Bruiser		
2	953	Fenix	Ranged Assassin		
2	953	Fenix	Ranged Assassin		
1	953	Fenix		57.26	262
2	954	Fenix	Tank		
2	954	Fenix	Bruiser		
2	954	Fenix	Healer		
2	954	Fenix	Ranged Assassin		
2	954	Fenix	Ranged Assassin		
1	954	Fenix		56.9	4359
2	955	Fenix	Support		
2	955	Fenix	Bruiser		
2	955	Fenix	Bruiser		
2	955	Fenix	Ranged Assassin		
2	955	Fenix	Ranged Assassin		
1	955	Fenix		56.66	171
2	956	Fenix	Melee Assassin		
2	956	Fenix	Tank		
2	956	Fenix	Bruiser		
2	956	Fenix	Ranged Assassin		
2	956	Fenix	Ranged Assassin		
1	956	Fenix		56.58	842
2	957	Fenix	Tank		
2	957	Fenix	Bruiser		
2	957	Fenix	Ranged Assassin		
2	957	Fenix	Ranged Assassin		
2	957	Fenix	Ranged Assassin		
1	957	Fenix		56.39	1121
2	958	Fenix	Melee Assassin		
2	958	Fenix	Bruiser		
2	958	Fenix	Ranged Assassin		
2	958	Fenix	Ranged Assassin		
2	958	Fenix	Ranged Assassin		
1	958	Fenix		56.38	1532
2	959	Fenix	Melee Assassin		
2	959	Fenix	Melee Assassin		
2	959	Fenix	Healer		
2	959	Fenix	Ranged Assassin		
2	959	Fenix	Ranged Assassin		
1	959	Fenix		56.25	822
2	960	Fenix	Support		
2	960	Fenix	Melee Assassin		
2	960	Fenix	Bruiser		
2	960	Fenix	Ranged Assassin		
2	960	Fenix	Ranged Assassin		
1	960	Fenix		56.13	346
2	961	Fenix	Support		
2	961	Fenix	Melee Assassin		
2	961	Fenix	Melee Assassin		
2	961	Fenix	Healer		
2	961	Fenix	Ranged Assassin		
1	961	Fenix		56.05	102
2	962	Fenix	Melee Assassin		
2	962	Fenix	Melee Assassin		
2	962	Fenix	Tank		
2	962	Fenix	Ranged Assassin		
2	962	Fenix	Ranged Assassin		
1	962	Fenix		55.84	356
2	963	Fenix	Melee Assassin		
2	963	Fenix	Melee Assassin		
2	963	Fenix	Ranged Assassin		
2	963	Fenix	Ranged Assassin		
2	963	Fenix	Ranged Assassin		
1	963	Fenix		55.69	476
2	964	Fenix	Melee Assassin		
2	964	Fenix	Melee Assassin		
2	964	Fenix	Bruiser		
2	964	Fenix	Ranged Assassin		
2	964	Fenix	Ranged Assassin		
1	964	Fenix		55.59	467
2	965	Fenix	Melee Assassin		
2	965	Fenix	Tank		
2	965	Fenix	Bruiser		
2	965	Fenix	Healer		
2	965	Fenix	Ranged Assassin		
1	965	Fenix		54.76	943
2	966	Fenix	Support		
2	966	Fenix	Melee Assassin		
2	966	Fenix	Ranged Assassin		
2	966	Fenix	Ranged Assassin		
2	966	Fenix	Ranged Assassin		
1	966	Fenix		54.73	561
2	967	Fenix	Melee Assassin		
2	967	Fenix	Bruiser		
2	967	Fenix	Bruiser		
2	967	Fenix	Healer		
2	967	Fenix	Ranged Assassin		
1	967	Fenix		54.69	350
2	968	Fenix	Melee Assassin		
2	968	Fenix	Tank		
2	968	Fenix	Tank		
2	968	Fenix	Ranged Assassin		
2	968	Fenix	Ranged Assassin		
1	968	Fenix		54.44	160
2	969	Fenix	Bruiser		
2	969	Fenix	Bruiser		
2	969	Fenix	Healer		
2	969	Fenix	Ranged Assassin		
2	969	Fenix	Ranged Assassin		
1	969	Fenix		54.43	1426
2	970	Fenix	Support		
2	970	Fenix	Melee Assassin		
2	970	Fenix	Tank		
2	970	Fenix	Ranged Assassin		
2	970	Fenix	Ranged Assassin		
1	970	Fenix		54.32	246
2	971	Fenix	Melee Assassin		
2	971	Fenix	Ranged Assassin		
2	971	Fenix	Ranged Assassin		
2	971	Fenix	Ranged Assassin		
2	971	Fenix	Ranged Assassin		
1	971	Fenix		54.09	1632
2	972	Fenix	Tank		
2	972	Fenix	Bruiser		
2	972	Fenix	Bruiser		
2	972	Fenix	Healer		
2	972	Fenix	Ranged Assassin		
1	972	Fenix		53.8	350
2	973	Fenix	Tank		
2	973	Fenix	Tank		
2	973	Fenix	Healer		
2	973	Fenix	Ranged Assassin		
2	973	Fenix	Ranged Assassin		
1	973	Fenix		53.48	494
2	974	Fenix	Melee Assassin		
2	974	Fenix	Bruiser		
2	974	Fenix	Healer		
2	974	Fenix	Ranged Assassin		
2	974	Fenix	Ranged Assassin		
1	974	Fenix		53.28	2750
2	975	Fenix	Melee Assassin		
2	975	Fenix	Tank		
2	975	Fenix	Ranged Assassin		
2	975	Fenix	Ranged Assassin		
2	975	Fenix	Ranged Assassin		
1	975	Fenix		53.09	1085
2	976	Fenix	Melee Assassin		
2	976	Fenix	Melee Assassin		
2	976	Fenix	Bruiser		
2	976	Fenix	Healer		
2	976	Fenix	Ranged Assassin		
1	976	Fenix		52.98	325
2	977	Fenix	Melee Assassin		
2	977	Fenix	Tank		
2	977	Fenix	Healer		
2	977	Fenix	Ranged Assassin		
2	977	Fenix	Ranged Assassin		
1	977	Fenix		52.76	3018
2	978	Fenix	Support		
2	978	Fenix	Bruiser		
2	978	Fenix	Ranged Assassin		
2	978	Fenix	Ranged Assassin		
2	978	Fenix	Ranged Assassin		
1	978	Fenix		51.75	619
2	979	Fenix	Melee Assassin		
2	979	Fenix	Healer		
2	979	Fenix	Ranged Assassin		
2	979	Fenix	Ranged Assassin		
2	979	Fenix	Ranged Assassin		
1	979	Fenix		51.47	3843
2	980	Fenix	Bruiser		
2	980	Fenix	Ranged Assassin		
2	980	Fenix	Ranged Assassin		
2	980	Fenix	Ranged Assassin		
2	980	Fenix	Ranged Assassin		
1	980	Fenix		51.08	1626
2	981	Fenix	Support		
2	981	Fenix	Tank		
2	981	Fenix	Ranged Assassin		
2	981	Fenix	Ranged Assassin		
2	981	Fenix	Ranged Assassin		
1	981	Fenix		51	431
2	982	Fenix	Tank		
2	982	Fenix	Tank		
2	982	Fenix	Ranged Assassin		
2	982	Fenix	Ranged Assassin		
2	982	Fenix	Ranged Assassin		
1	982	Fenix		50.71	211
2	983	Fenix	Support		
2	983	Fenix	Healer		
2	983	Fenix	Ranged Assassin		
2	983	Fenix	Ranged Assassin		
2	983	Fenix	Ranged Assassin		
1	983	Fenix		50.48	504
2	984	Fenix	Melee Assassin		
2	984	Fenix	Melee Assassin		
2	984	Fenix	Tank		
2	984	Fenix	Healer		
2	984	Fenix	Ranged Assassin		
1	984	Fenix		50.15	326
2	985	Fenix	Bruiser		
2	985	Fenix	Healer		
2	985	Fenix	Ranged Assassin		
2	985	Fenix	Ranged Assassin		
2	985	Fenix	Ranged Assassin		
1	985	Fenix		50.09	4250
2	986	Fenix	Support		
2	986	Fenix	Melee Assassin		
2	986	Fenix	Healer		
2	986	Fenix	Ranged Assassin		
2	986	Fenix	Ranged Assassin		
1	986	Fenix		50.09	1088
2	987	Fenix	Tank		
2	987	Fenix	Ranged Assassin		
2	987	Fenix	Ranged Assassin		
2	987	Fenix	Ranged Assassin		
2	987	Fenix	Ranged Assassin		
1	987	Fenix		49.31	1119
2	988	Fenix	Support		
2	988	Fenix	Melee Assassin		
2	988	Fenix	Bruiser		
2	988	Fenix	Healer		
2	988	Fenix	Ranged Assassin		
1	988	Fenix		49.25	414
2	989	Fenix	Support		
2	989	Fenix	Tank		
2	989	Fenix	Bruiser		
2	989	Fenix	Healer		
2	989	Fenix	Ranged Assassin		
1	989	Fenix		49.04	448
2	990	Fenix	Tank		
2	990	Fenix	Healer		
2	990	Fenix	Ranged Assassin		
2	990	Fenix	Ranged Assassin		
2	990	Fenix	Ranged Assassin		
1	990	Fenix		49.02	4357
2	991	Fenix	Healer		
2	991	Fenix	Ranged Assassin		
2	991	Fenix	Ranged Assassin		
2	991	Fenix	Ranged Assassin		
2	991	Fenix	Ranged Assassin		
1	991	Fenix		48.93	986
2	992	Fenix	Support		
2	992	Fenix	Bruiser		
2	992	Fenix	Bruiser		
2	992	Fenix	Healer		
2	992	Fenix	Ranged Assassin		
1	992	Fenix		48.91	201
2	993	Fenix	Support		
2	993	Fenix	Melee Assassin		
2	993	Fenix	Tank		
2	993	Fenix	Healer		
2	993	Fenix	Ranged Assassin		
1	993	Fenix		48.38	414
2	994	Fenix	Support		
2	994	Fenix	Bruiser		
2	994	Fenix	Healer		
2	994	Fenix	Ranged Assassin		
2	994	Fenix	Ranged Assassin		
1	994	Fenix		47.41	1332
2	995	Fenix	Melee Assassin		
2	995	Fenix	Tank		
2	995	Fenix	Tank		
2	995	Fenix	Healer		
2	995	Fenix	Ranged Assassin		
1	995	Fenix		45.35	108
2	996	Fenix	Support		
2	996	Fenix	Tank		
2	996	Fenix	Healer		
2	996	Fenix	Ranged Assassin		
2	996	Fenix	Ranged Assassin		
1	996	Fenix		45.24	1289
2	997	Gall	Support		
2	997	Gall	Tank		
2	997	Gall	Bruiser		
2	997	Gall	Ranged Assassin		
2	997	Gall	Ranged Assassin		
1	997	Gall		69.26	262
2	998	Gall	Support		
2	998	Gall	Melee Assassin		
2	998	Gall	Tank		
2	998	Gall	Ranged Assassin		
2	998	Gall	Ranged Assassin		
1	998	Gall		66.25	193
2	999	Gall	Support		
2	999	Gall	Tank		
2	999	Gall	Bruiser		
2	999	Gall	Healer		
2	999	Gall	Ranged Assassin		
1	999	Gall		62	376
2	1000	Gall	Support		
2	1000	Gall	Melee Assassin		
2	1000	Gall	Tank		
2	1000	Gall	Healer		
2	1000	Gall	Ranged Assassin		
1	1000	Gall		58.63	271
2	1001	Gall	Support		
2	1001	Gall	Tank		
2	1001	Gall	Healer		
2	1001	Gall	Ranged Assassin		
2	1001	Gall	Ranged Assassin		
1	1001	Gall		56.07	861
2	1002	Gall	Tank		
2	1002	Gall	Healer		
2	1002	Gall	Healer		
2	1002	Gall	Ranged Assassin		
2	1002	Gall	Ranged Assassin		
1	1002	Gall		56.05	122
2	1003	Gall	Support		
2	1003	Gall	Tank		
2	1003	Gall	Ranged Assassin		
2	1003	Gall	Ranged Assassin		
2	1003	Gall	Ranged Assassin		
1	1003	Gall		55.61	264
2	1004	Gall	Support		
2	1004	Gall	Tank		
2	1004	Gall	Tank		
2	1004	Gall	Healer		
2	1004	Gall	Ranged Assassin		
1	1004	Gall		54.56	114
2	1005	Gall	Tank		
2	1005	Gall	Bruiser		
2	1005	Gall	Healer		
2	1005	Gall	Ranged Assassin		
2	1005	Gall	Ranged Assassin		
1	1005	Gall		54.3	5339
2	1006	Gall	Tank		
2	1006	Gall	Bruiser		
2	1006	Gall	Bruiser		
2	1006	Gall	Healer		
2	1006	Gall	Ranged Assassin		
1	1006	Gall		54.26	589
2	1007	Gall	Tank		
2	1007	Gall	Bruiser		
2	1007	Gall	Bruiser		
2	1007	Gall	Ranged Assassin		
2	1007	Gall	Ranged Assassin		
1	1007	Gall		53.06	522
2	1008	Gall	Melee Assassin		
2	1008	Gall	Tank		
2	1008	Gall	Bruiser		
2	1008	Gall	Healer		
2	1008	Gall	Ranged Assassin		
1	1008	Gall		52.77	1056
2	1009	Gall	Melee Assassin		
2	1009	Gall	Tank		
2	1009	Gall	Healer		
2	1009	Gall	Ranged Assassin		
2	1009	Gall	Ranged Assassin		
1	1009	Gall		50.35	3790
2	1010	Gall	Tank		
2	1010	Gall	Bruiser		
2	1010	Gall	Ranged Assassin		
2	1010	Gall	Ranged Assassin		
2	1010	Gall	Ranged Assassin		
1	1010	Gall		49.79	1459
2	1011	Gall	Melee Assassin		
2	1011	Gall	Tank		
2	1011	Gall	Bruiser		
2	1011	Gall	Ranged Assassin		
2	1011	Gall	Ranged Assassin		
1	1011	Gall		49.69	964
2	1012	Gall	Tank		
2	1012	Gall	Tank		
2	1012	Gall	Bruiser		
2	1012	Gall	Healer		
2	1012	Gall	Ranged Assassin		
1	1012	Gall		49.41	443
2	1013	Gall	Melee Assassin		
2	1013	Gall	Melee Assassin		
2	1013	Gall	Tank		
2	1013	Gall	Ranged Assassin		
2	1013	Gall	Ranged Assassin		
1	1013	Gall		48.76	354
2	1014	Gall	Tank		
2	1014	Gall	Healer		
2	1014	Gall	Ranged Assassin		
2	1014	Gall	Ranged Assassin		
2	1014	Gall	Ranged Assassin		
1	1014	Gall		48.69	6623
2	1015	Gall	Tank		
2	1015	Gall	Tank		
2	1015	Gall	Bruiser		
2	1015	Gall	Ranged Assassin		
2	1015	Gall	Ranged Assassin		
1	1015	Gall		48.38	444
2	1016	Gall	Melee Assassin		
2	1016	Gall	Melee Assassin		
2	1016	Gall	Tank		
2	1016	Gall	Healer		
2	1016	Gall	Ranged Assassin		
1	1016	Gall		48.21	324
2	1017	Gall	Melee Assassin		
2	1017	Gall	Tank		
2	1017	Gall	Tank		
2	1017	Gall	Healer		
2	1017	Gall	Ranged Assassin		
1	1017	Gall		48.14	425
2	1018	Gall	Tank		
2	1018	Gall	Tank		
2	1018	Gall	Healer		
2	1018	Gall	Ranged Assassin		
2	1018	Gall	Ranged Assassin		
1	1018	Gall		47.99	2014
2	1019	Gall	Tank		
2	1019	Gall	Tank		
2	1019	Gall	Ranged Assassin		
2	1019	Gall	Ranged Assassin		
2	1019	Gall	Ranged Assassin		
1	1019	Gall		47.36	677
2	1020	Gall	Melee Assassin		
2	1020	Gall	Tank		
2	1020	Gall	Ranged Assassin		
2	1020	Gall	Ranged Assassin		
2	1020	Gall	Ranged Assassin		
1	1020	Gall		47.21	1270
2	1021	Gall	Melee Assassin		
2	1021	Gall	Tank		
2	1021	Gall	Tank		
2	1021	Gall	Ranged Assassin		
2	1021	Gall	Ranged Assassin		
1	1021	Gall		46.96	448
2	1022	Gall	Tank		
2	1022	Gall	Ranged Assassin		
2	1022	Gall	Ranged Assassin		
2	1022	Gall	Ranged Assassin		
2	1022	Gall	Ranged Assassin		
1	1022	Gall		42.76	1540
2	1023	Garrosh	Composition	Composition	Popularity %
2	1024	Garrosh	Tank		
2	1024	Garrosh	Bruiser		
2	1024	Garrosh	Healer		
2	1024	Garrosh	Healer		
2	1024	Garrosh	Ranged Assassin		
1	1024	Garrosh		59.82	130
